question,label
has iceland ever made it to the world cup?,1
What wrestling star became `` The Incredible Hulk '' ?,0
is ann taylor and the loft the same store?,1
What was the first video ever made ?,0
is pam pregnant at the end of season 5?,1
do dairy cows have to be pregnant to produce milk?,1
was jerry from tom and jerry a girl?,1
What is Mark McGwire 's e-mail address ?,0
What is tyvek ?,0
"Where can I find scientific data , `` research papers , '' on textile engineering ?",0
is activated carbon the same as activated charcoal?,1
How much money did the Marcos steal from their country ?,0
is puerto rico in the miss america pageant?,1
is canadian english the same as british english?,1
Who did Napolean defeat at Jena and Auerstadt ?,0
What is the goat population of the world ?,0
was the movie the wizard of oz always in color?,1
will there be a parks and recreation season 8?,1
How long do hermit crabs live ?,0
Who shot and killed himself while painting Wheatfield with Crows ?,0
was mary watson in the sherlock holmes books?,1
How many Americans have HIV ?,0
Who is Robin Williams ?,0
What country boasts the most cars per mile of road ?,0
changes in the gene pool can occur due to various mechanisms?,1
What movie has made the most money ?,0
How many layers does a bottle of Yoo-Hoo settle into ?,0
can i use my certificate of naturalization to travel to canada?,1
What country has the largest sheep population ?,0
What 's the second-highest mountain in the world ?,0
What are the only two states that incorporate the Confederate battle flag in their flags ?,0
"How many miles is it from Frankfurt , Germany to Salzburg , Austria ?",0
What two baseball players make up the battery ?,0
What is Jane Goodall famous for ?,0
is niihau a part of the united states?,1
What is the highest peak in Africa ?,0
When did the Chernobyl nuclear accident occur ?,0
What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?,0
is there going to be a season 3 of stranger thingd?,1
When was the last major eruption of Mount St. Helens ?,0
is it possible to have a supercharger and turbo?,1
What seven digits follow the area code in the number for long distance information ?,0
What is the predominant color of the Tab label ?,0
is there a country between france and spain?,1
What Asian country has a bill of rights for cows ?,0
is spectre the last daniel craig bond film?,1
do the cubs and white sox share a stadium?,1
is the bicuspid valve the same as the mitral valve?,1
How many times larger than life size is the Statue of Liberty ?,0
How many years did it take James Joyce to write Ulysses ?,0
does kaori die in your lie in april manga?,1
hydonephrosis is caused by decreased blood flow to the kidney?,1
What is `` the bear of beers '' ?,0
What percentage of the silver production is done by independent silversmiths ?,0
is clam juice the same as clam sauce?,1
is the base of an isosceles triangle always the longest side?,1
is a 6 year old considered a toddler?,1
does the jacobian matrix have to be square?,1
What was the verdict in the 1925 trial of John T. Scopes ?,0
are capers and caper berries the same thing?,1
is the orange part of a scallop edible?,1
was snow white in color when it first came out?,1
"In a computer , what does SCSI mean ?",0
When did swimming become commonplace ?,0
has a goalkeeper ever won the ballon d'or?,1
What ability has the silkworm moth lost through domestication ?,0
can a molecule with nonpolar bonds be polar?,1
is there an official language for the usa?,1
can a will have a no contest clause?,1
Jude Law acted in which film ?,0
does north carolina get cold in the winter?,1
do they say sorcerer's stone in the movie?,1
you're the one that i want reunion?,1
What is witch hazel ?,0
does the constitution say life liberty and the pursuit of happiness?,1
do all hydra have the same number of tentacles?,1
"What do the number 1 , 2 , and 4 mean on Dr. Pepper bottles ?",0
What is a drought ?,0
the third amendment protects citizens from having to quarter troops without consent?,1
What U.S. university boasts the largest library ?,0
is a panda a member of the bear family?,1
What crop failure caused the Irish Famine ?,0
Where can I find information about touring the Philippines ?,0
How much does the President get paid ?,0
What is Nicholas Cage 's occupation ?,0
is there a jaws ride at universal studios hollywood?,1
How many spaces follow a period at the end of a sentence ?,0
What do chefs call The Master Spice ?,0
What is the most widely cultivated plant ?,0
did anyone survive in the movie the perfect storm?,1
are the faroe islands part of the eu?,1
is hashtag the same as the number sign?,1
does tara get out of jail in season 6?,1
What medium is Stuart Hamblen the first singing cowboy in ?,0
is the book tears of a tiger a true story?,1
can a british citizen live in the cayman islands?,1
is median of a triangle an angle bisector?,1
What is main reason for that electric vehicles can 't be popular nowadays ?,0
do sam and dean find their dad in season 1?,1
"Why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?",0
What Nevada center has been dubbed The Biggest Little City in the World ?,0
is the discover card a visa or mastercard?,1
did the queen mother buy the scottish castle?,1
How long does James Bond like his eggs boiled ?,0
does the us play in the world cup this year?,1
Name of heroine in `` Scruples '' ?,0
How deep is a fathom ?,0
What was the 1940 annual salary for a boilermaker ?,0
does the lost in space robot have a name?,1
can i be a dual citizen of the us and new zealand?,1
did zidane won la liga as a coach?,1
do cows need to have a baby to produce milk?,1
is it normal for guys to dribble after peeing?,1
How did serfdom develop in and then leave Russia ?,0
Who moderated the first Kennedy-Nixon TV debate ?,0
What singer 's theme song was When the Moon Comes over the Mountain ?,0
is 2 for 1 same as half price?,1
Name the largest country in South America .,0
What credit card features a centurion on its face ?,0
are airsoft guns legal in new york state?,1
Name the ship Beany and Cecil sailed .,0
is scream coming out with a season 3?,1
How can anyone tell if a female had sexual intercourse ?,0
What is the cost of the drugs used in tuberculosis treatments ?,0
What was the birthplace of Edgar Allen Poe ?,0
Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?,0
can you travel to turkey with a french id card?,1
are chipmunks and squirrels in the same family?,1
What university fired Angela Davis ?,0
is there a rainy season in south carolina?,1
When did Spain and Korea start ambassadorial relations ?,0
can you play old xbox games on xbox 360?,1
is a cockatiel part of the parrot family?,1
is costa rica a part of the united states of america?,1
are the dark ages and middle ages the same?,1
is california the 8th largest economy in the world?,1
How did people respond to the idea of the first millenium ?,0
Why did Europeans first come to Australia and Oceania ?,0
What is a rhomboideus minor ?,0
How many people died on D-Day ?,0
What 's the origin of the word ` news ' ?,0
Who invented volleyball ?,0
can you have a pistol in the uk?,1
When was Richard Nixon born ?,0
"What was Al Capone finally imprisoned for , in 1931 ?",0
are there still unions in right to work states?,1
is glen cove part of town of oyster bay?,1
What is the recomended age to switch a child from a crib to a bed ?,0
is there a fourth series of a place to call home?,1
What crooner joined The Andrews Sisters for Pistol Packin Mama ?,0
How long does it take the moon to revolve around the Earth ?,0
What was the name of the 1899 policy forced on China by which all nations had equal trading rights ?,0
Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?,0
Who murdered Leno and Rosemary LaBianca on August 1,0
Which drug is commonly used to treat AIDS ?,0
can anything be faster than the speed of light?,1
What device provided a new way to listen to music in 1963 ?,0
How many milligrams are in a gram ?,0
"What dropped 1 , 313 feet in 1980 ?",0
was green acres a spin off of petticoat junction?,1
How does color affect a person psychologically ?,0
What are the chances of pregnacy if the penis does not penetrate the vagina ?,0
is madeira cake the same as victoria sponge?,1
What is the origin of U.S. Army sergeant 's stripes ?,0
is it illegal to get sand from the beach?,1
What was the sister ship of the Olympic ?,0
do the new smash controllers work on gamecube?,1
can i create my own page on wikipedia?,1
is a dust particle an example of matter?,1
is the movie baby boom based on a true story?,1
How many frames does a disk camera shoot ?,0
