question,label
What entity did Bronck get his land from?,0
can you be sued for giving someone hiv?,1
who created the cato institute?,0
The national sport of Japan is?,0
How many seats are reserved for Muslims?,0
What group of humans have increased susceptibility to chronic or persistent infections?,0
did the british create the caste system in india?,1
How many members sit on the Constitutional Court?,0
Who has declared three Islamic holidays?,0
does blow drying your hair kill lice eggs?,1
what day is the federal holiday for Martin Luther King Jr .?,0
What do Newar speakers call Kasthamandap temple?,0
is the boy scouts a non profit organization?,1
Friday prayers are available in many large what?,0
are all sides the same length on a parallelogram?,1
What does humanistic psychology seek to misunderstand?,0
IndyMac offered this type of questionable loans to borrowers?,0
do the new directions win nationals season 3?,1
is puerto rico a protectorate of the united states?,1
What was the number of the little flock set at?,0
can there be an economy without economic problem?,1
is national park service in the department of the interior?,1
About how many structures were built in Richmond during the downtown boom?,0
is it possible to have more than one citizenship?,1
"During the Portuguese First Republic, what creating a fertile ground for chaos and unrest?",0
did lionel messi score in 2006 world cup?,1
When did the financial crisis appear to have ended?,0
The deepest part of the ocean is called?,0
How much concern do minority leaders have for campaigning?,0
Which mountains associated with the USA were formed near the equator on  Pangaea during the Devonian?,0
What legend was started in the Anglophone colonies by the aristocracy?,0
what happened to the officer in bart shooting?,0
What does dark matter emit to make it visible?,0
From where did Eisenhower get the idea of a White House Chief of Staff?,0
What contenent formed several southern coninents during the Ordovician?,0
How many fire trucks did West Germany donate to Kathmandu?,0
What typically covers an MI?,0
how many users do twitter have?,0
is mineral turpentine the same as mineral spirits?,1
is google docs and google drive the same?,1
what is the best record in mlb history?,0
is there a train that connects england to europe?,1
are there grizzly bears on the east coast?,1
is buy buy baby connected to bed bath and beyond?,1
is an embassy and consulate the same thing?,1
does trey die in boyz n the hood?,1
what genre is bloody beetroots?,0
is sweet rice the same as glutinous rice?,1
is i wonder in mamma mia here we go again?,1
who wrote serenity prayer?,0
how many people live in atlanta georgia?,0
are they removing the carving from stone mountain?,1
is there a season 2 of black blood brothers?,1
did they use real whales in free willy 2?,1
What theory came after the quark structure of matter?,0
What kind of candidates are recruited by the DCCC?,0
how is sociology different from thinking?,0
when do i plant triticale?,0
is salt lake city the capital of utah?,1
What emerging economies did the U.S. borrow money from between 1996 and 2004 to finance its imports?,0
When did the Channel region establish routine cross-border policing?,0
What percentage of hunters belong to the MBCC?,0
do all gardens get a medal at chelsea?,1
is it compulsory to wear seat belts in usa?,1
The deepest point on Earth's surface is called?,0
has the indian hockey team won any medal at the olympic games?,1
How could police help the owner when a restaurant guest doesn't pay because their wallet got stolen?,0
WHAT IS CONSIDERED THE MAINLAND OF HAWAII?,0
what is in milk?,0
are the navy seals part of the navy?,1
can you take a boat from chicago to the ocean?,1
What do Jehovah Witnesses considered remarriage when the reason for divorce wasn't adultery?,0
the climax is the point of in a story?,1
"In the interpretation of non-killings, the CPPCG cites the forceful relocation of children along with what other factor?",0
what criminal act did whoopi goldberg commit?,0
who is the inside guy on people 's court?,0
is the movie chinatown based on a true story?,1
is need for speed the run open world?,1
is a pinky a finger yes or no?,1
is operating cash flow the same as free cash flow?,1
The currency used in Egypt is?,0
What did first-century Christians call themselves?,0
do you have yolk sac with blighted ovum?,1
do homologous chromosomes pair up in meiosis 2?,1
is alaska almost as big as the united states?,1
synthesizers can usually be played by means of a keyboard?,1
is the big time rush band still together?,1
were jughead and betty together in the comics?,1
"The author of ""The Lord of the Rings"" is?",0
do mps get paid when they lose their seat?,1
how are the archegonia of the fern and pine cone similar?,0
is the mule a separate species from the horse and donkey?,1
who is massey oil don blankenship 's father?,0
is giant man and ant man the same person?,1
is the movie split part of a trilogy?,1
are there nuclear power plants in new zealand?,1
does nien nunb die in the last jedi?,1
How many incoming students did Notre Dame admit in fall 2015?,0
When may immunity be the best?,0
Secret research and reports are things which should never be what?,0
What was the only land mammal native to New Zealand?,0
where does the return address go on mail?,0
What author had little impact in Rome?,0
When did the government take over AIG?,0
What kind of front does the White House need to show on issues?,0
can a us citizen become a citizen of denmark?,1
By what was the PREC characterized by?,0
What was the name of Waitz new publication?,0
Who often emphasises the use of anthropology for the benefit of the state?,0
what naturally occurring isotopes does cobalt have?,0
In what city were the appreciation medals minted?,0
is the word jehovah in the king james bible?,1
has england qualified for the world cup 2018?,1
"Had the FDIC disallowed IndyMac from acquiring new brokered deposits on this date, the threat of brokered deposit losses would have been $500 million a month?",0
